order_id,order_date,customer_id,region,category,product,quantity,unit_price,revenue,cost,profit,customer_feedback
ORD00385,2025-06-08,CUST0245,Central,Apparel,Hoodie,2,160.38,320.76,184.27,136.49,Decent quality for the price point.
ORD00258,2025-06-08,CUST0324,West,Apparel,Denim Jacket,4,190.84,763.36,371.23,392.13,"Amazing experience, customer service was fantastic."
ORD00899,2025-06-08,CUST0396,North,Beauty,Lipstick,3,310.94,932.82,513.28,419.54,"Very disappointed, the product broke in a week."
ORD01171,2025-06-08,CUST0107,Central,Sports,Running Shoes,1,426.63,426.63,282.39,144.24,"Great quality and fast delivery, highly recommend."
ORD01064,2025-06-09,CUST0320,South,Beauty,Hair Dryer,4,382.72,1530.88,909.67,621.21,"Terrible experience, delivery was late and item was damaged."
ORD01165,2025-06-09,CUST0091,West,Beauty,Lipstick,1,225.21,225.21,158.32,66.89,"Great quality and fast delivery, highly recommend."
ORD00321,2025-06-09,CUST0377,East,Beauty,Hair Dryer,5,68.07,340.35,182.65,157.7,"Excellent value for money, will buy again."
ORD00973,2025-06-10,CUST0095,North,Beauty,Hair Dryer,1,436.4,436.4,214.53,221.87,"I absolutely love this product, works perfectly!"
ORD01147,2025-06-11,CUST0003,Central,Beauty,Face Serum,5,13.99,69.95,35.95,34.0,Decent quality for the price point.
ORD00241,2025-06-11,CUST0030,Central,Home & Kitchen,Cookware Set,4,18.82,75.28,43.39,31.89,"Very satisfied with the purchase, five stars."
ORD01163,2025-06-11,CUST0296,South,Apparel,Hoodie,1,473.67,473.67,317.36,156.31,"It's an average product, nothing special."
ORD01418,2025-06-11,CUST0383,East,Apparel,Sneakers,5,394.38,1971.9,1288.86,683.04,"Superb build quality, exceeded my expectations."
ORD00521,2025-06-12,CUST0309,East,Home & Kitchen,Cookware Set,5,120.08,600.4,342.11,258.29,"Very satisfied with the purchase, five stars."
ORD00275,2025-06-12,CUST0250,South,Electronics,Laptop Stand,5,368.1,1840.5,909.93,930.57,Bad customer support and low quality product.
ORD01159,2025-06-13,CUST0116,Central,Apparel,T-Shirt,5,309.09,1545.45,1130.86,414.59,"The product is okay, does what it says."
ORD00610,2025-06-13,CUST0005,North,Beauty,Face Serum,2,362.42,724.84,385.23,339.61,"Great quality and fast delivery, highly recommend."
ORD00541,2025-06-13,CUST0082,East,Apparel,Sneakers,4,375.16,1500.64,779.83,720.81,"Excellent value for money, will buy again."
ORD00280,2025-06-14,CUST0048,West,Beauty,Hair Dryer,1,39.14,39.14,17.65,21.49,"The product is okay, does what it says."
ORD01487,2025-06-15,CUST0010,South,Sports,Yoga Mat,1,65.88,65.88,36.52,29.36,"It's an average product, nothing special."
ORD00738,2025-06-15,CUST0100,South,Home & Kitchen,Vacuum Cleaner,5,172.51,862.55,575.25,287.3,"Very satisfied with the purchase, five stars."
ORD00625,2025-06-15,CUST0045,South,Beauty,Face Serum,4,155.95,623.8,426.69,197.11,"I absolutely love this product, works perfectly!"
ORD00694,2025-06-15,CUST0330,South,Apparel,Hoodie,3,186.8,560.4,378.75,181.65,"Very satisfied with the purchase, five stars."
ORD01192,2025-06-15,CUST0107,East,Apparel,T-Shirt,1,100.75,100.75,65.93,34.82,"Great quality and fast delivery, highly recommend."
ORD00361,2025-06-15,CUST0056,Central,Electronics,Smartwatch,5,211.56,1057.8,753.28,304.52,"It's an average product, nothing special."
ORD00887,2025-06-15,CUST0072,South,Apparel,Hoodie,2,156.19,312.38,165.22,147.16,"Very satisfied with the purchase, five stars."
ORD00161,2025-06-16,CUST0379,Central,Apparel,Sneakers,5,443.26,2216.3,1148.98,1067.32,"Great quality and fast delivery, highly recommend."
ORD00330,2025-06-16,CUST0351,West,Beauty,Face Serum,5,385.12,1925.6,866.53,1059.07,"Very satisfied with the purchase, five stars."
ORD01336,2025-06-16,CUST0035,West,Electronics,Smartwatch,2,404.46,808.92,419.85,389.07,"Amazing experience, customer service was fantastic."
ORD01037,2025-06-16,CUST0092,Central,Electronics,Smartwatch,4,478.38,1913.52,1282.5,631.02,Decent quality for the price point.
ORD00501,2025-06-16,CUST0004,Central,Sports,Dumbbell Set,2,115.31,230.62,106.68,123.94,"Superb build quality, exceeded my expectations."
ORD00288,2025-06-18,CUST0392,West,Apparel,Sneakers,3,20.79,62.37,38.98,23.39,"Very disappointed, the product broke in a week."
ORD01329,2025-06-18,CUST0010,North,Sports,Dumbbell Set,5,131.33,656.65,459.7,196.95,"Very satisfied with the purchase, five stars."
ORD00938,2025-06-20,CUST0048,Central,Electronics,Wireless Earbuds,2,122.61,245.22,165.49,79.73,"It's an average product, nothing special."
ORD00960,2025-06-20,CUST0311,Central,Sports,Dumbbell Set,5,179.41,897.05,449.8,447.25,"Very satisfied with the purchase, five stars."
ORD00347,2025-06-21,CUST0392,South,Electronics,Wireless Earbuds,5,488.78,2443.9,1175.36,1268.54,"Amazing experience, customer service was fantastic."
ORD00792,2025-06-21,CUST0134,North,Beauty,Face Serum,2,366.96,733.92,374.23,359.69,"Great quality and fast delivery, highly recommend."
ORD00490,2025-06-21,CUST0200,East,Home & Kitchen,Vacuum Cleaner,2,62.94,125.88,74.72,51.16,Decent quality for the price point.
ORD00228,2025-06-22,CUST0197,North,Home & Kitchen,Blender,3,109.85,329.55,200.04,129.51,"Amazing experience, customer service was fantastic."
ORD01449,2025-06-23,CUST0106,South,Apparel,Denim Jacket,2,271.27,542.54,260.43,282.11,"The product is okay, does what it says."
ORD00890,2025-06-23,CUST0123,East,Home & Kitchen,Air Fryer,3,132.45,397.35,186.63,210.72,"Delivery was on time, product is fine."
ORD00412,2025-06-24,CUST0319,North,Apparel,Sneakers,5,494.83,2474.15,1773.61,700.54,"Excellent value for money, will buy again."
ORD00904,2025-06-24,CUST0385,South,Apparel,Denim Jacket,2,285.12,570.24,288.42,281.82,"Superb build quality, exceeded my expectations."
ORD00056,2025-06-24,CUST0095,East,Home & Kitchen,Blender,5,417.0,2085.0,1541.87,543.13,"Excellent value for money, will buy again."
ORD00979,2025-06-24,CUST0372,West,Beauty,Perfume,5,488.28,2441.4,1488.5,952.9,"Not worth the money, quite unhappy with this purchase."
ORD00046,2025-06-25,CUST0274,East,Sports,Yoga Mat,3,204.61,613.83,295.54,318.29,Decent quality for the price point.
ORD00722,2025-06-25,CUST0245,South,Beauty,Hair Dryer,1,48.68,48.68,24.71,23.97,"Excellent value for money, will buy again."
ORD00562,2025-06-25,CUST0196,South,Apparel,Denim Jacket,2,493.58,987.16,667.69,319.47,"I absolutely love this product, works perfectly!"
ORD00119,2025-06-25,CUST0027,South,Sports,Dumbbell Set,4,25.34,101.36,67.85,33.51,Bad customer support and low quality product.
ORD01106,2025-06-26,CUST0310,West,Apparel,T-Shirt,5,437.33,2186.65,1173.53,1013.12,"Very satisfied with the purchase, five stars."
ORD00588,2025-06-26,CUST0002,West,Beauty,Lipstick,1,450.0,450.0,273.38,176.62,Decent quality for the price point.
ORD00192,2025-06-26,CUST0109,North,Home & Kitchen,Air Fryer,1,478.69,478.69,321.32,157.37,"Very satisfied with the purchase, five stars."
ORD00992,2025-06-27,CUST0210,North,Apparel,T-Shirt,5,151.9,759.5,473.29,286.21,"Very satisfied with the purchase, five stars."
ORD01292,2025-06-27,CUST0277,East,Apparel,Hoodie,3,488.48,1465.44,1055.92,409.52,"Amazing experience, customer service was fantastic."
ORD00615,2025-06-28,CUST0324,East,Apparel,Denim Jacket,1,115.43,115.43,73.67,41.76,"Terrible experience, delivery was late and item was damaged."
ORD00783,2025-06-29,CUST0061,North,Electronics,Wireless Earbuds,1,52.2,52.2,32.25,19.95,"Great quality and fast delivery, highly recommend."
ORD00535,2025-06-29,CUST0137,West,Electronics,Wireless Earbuds,4,140.34,561.36,308.65,252.71,"The product is okay, does what it says."
ORD00999,2025-06-29,CUST0293,Central,Beauty,Hair Dryer,5,29.89,149.45,84.77,64.68,Decent quality for the price point.
ORD01403,2025-06-29,CUST0010,Central,Beauty,Hair Dryer,3,38.71,116.13,59.77,56.36,"Not worth the money, quite unhappy with this purchase."
ORD01012,2025-06-29,CUST0107,Central,Electronics,Smartwatch,4,71.21,284.84,130.46,154.38,"I absolutely love this product, works perfectly!"
ORD00580,2025-06-30,CUST0094,Central,Apparel,Hoodie,2,373.37,746.74,458.5,288.24,"Poor quality, would not recommend this to anyone."
ORD01082,2025-07-01,CUST0095,West,Sports,Dumbbell Set,4,14.75,59.0,29.03,29.97,"Very satisfied with the purchase, five stars."
ORD00585,2025-07-01,CUST0200,North,Apparel,Sneakers,4,471.09,1884.36,1200.27,684.09,Decent quality for the price point.
ORD00391,2025-07-01,CUST0104,East,Beauty,Hair Dryer,2,423.99,847.98,444.94,403.04,Decent quality for the price point.
ORD01233,2025-07-02,CUST0397,West,Apparel,Hoodie,1,113.53,113.53,67.52,46.01,"I absolutely love this product, works perfectly!"
ORD00703,2025-07-02,CUST0330,East,Electronics,Laptop Stand,5,132.67,663.35,464.02,199.33,"Great quality and fast delivery, highly recommend."
ORD01320,2025-07-02,CUST0070,West,Beauty,Face Serum,3,471.75,1415.25,1055.63,359.62,"Amazing experience, customer service was fantastic."
ORD01298,2025-07-02,CUST0196,West,Apparel,T-Shirt,2,311.24,622.48,448.7,173.78,"Poor quality, would not recommend this to anyone."
ORD01365,2025-07-03,CUST0352,West,Sports,Running Shoes,1,112.29,112.29,66.9,45.39,"I absolutely love this product, works perfectly!"
ORD01271,2025-07-04,CUST0241,West,Electronics,Laptop Stand,2,141.94,283.88,178.04,105.84,"Delivery was on time, product is fine."
ORD00302,2025-07-04,CUST0044,North,Apparel,T-Shirt,5,347.14,1735.7,907.02,828.68,"Poor quality, would not recommend this to anyone."
ORD00612,2025-07-06,CUST0219,Central,Beauty,Face Serum,3,109.73,329.19,224.09,105.1,"Superb build quality, exceeded my expectations."
ORD01160,2025-07-06,CUST0204,South,Sports,Yoga Mat,4,94.47,377.88,210.57,167.31,"It's an average product, nothing special."
ORD00856,2025-07-08,CUST0300,Central,Beauty,Perfume,1,44.53,44.53,23.75,20.78,"Excellent value for money, will buy again."
ORD00243,2025-07-08,CUST0121,East,Sports,Running Shoes,3,437.65,1312.95,635.17,677.78,"The product is okay, does what it says."
ORD01484,2025-07-09,CUST0062,West,Apparel,Hoodie,3,219.01,657.03,332.32,324.71,"Amazing experience, customer service was fantastic."
ORD00923,2025-07-09,CUST0059,East,Beauty,Perfume,4,361.0,1444.0,939.78,504.22,"Excellent value for money, will buy again."
ORD00942,2025-07-09,CUST0175,North,Apparel,T-Shirt,5,62.43,312.15,207.84,104.31,"Not worth the money, quite unhappy with this purchase."
ORD01125,2025-07-10,CUST0035,South,Beauty,Lipstick,4,251.34,1005.36,728.35,277.01,"Very satisfied with the purchase, five stars."
ORD01426,2025-07-11,CUST0050,Central,Sports,Yoga Mat,1,499.39,499.39,280.44,218.95,"Amazing experience, customer service was fantastic."
ORD01452,2025-07-11,CUST0318,West,Home & Kitchen,Blender,5,415.69,2078.45,1376.43,702.02,"I absolutely love this product, works perfectly!"
ORD00296,2025-07-12,CUST0013,Central,Beauty,Hair Dryer,1,146.44,146.44,71.59,74.85,"The product is okay, does what it says."
ORD00565,2025-07-12,CUST0319,North,Home & Kitchen,Blender,4,214.52,858.08,483.15,374.93,"Not worth the money, quite unhappy with this purchase."
ORD00613,2025-07-13,CUST0396,South,Electronics,Laptop Stand,5,157.89,789.45,364.11,425.34,"Superb build quality, exceeded my expectations."
ORD00407,2025-07-14,CUST0387,West,Beauty,Perfume,1,484.2,484.2,281.77,202.43,"Excellent value for money, will buy again."
ORD00631,2025-07-15,CUST0120,North,Sports,Yoga Mat,1,146.71,146.71,83.84,62.87,"Terrible experience, delivery was late and item was damaged."
ORD00102,2025-07-15,CUST0063,East,Sports,Yoga Mat,5,417.01,2085.05,1013.55,1071.5,"I absolutely love this product, works perfectly!"
ORD01479,2025-07-15,CUST0383,North,Apparel,T-Shirt,3,130.49,391.47,232.15,159.32,"Not worth the money, quite unhappy with this purchase."
ORD00291,2025-07-15,CUST0059,Central,Sports,Yoga Mat,2,206.71,413.42,205.71,207.71,"Poor quality, would not recommend this to anyone."
ORD00933,2025-07-15,CUST0095,South,Apparel,Hoodie,5,458.16,2290.8,1174.25,1116.55,"It's an average product, nothing special."
ORD01177,2025-07-15,CUST0295,South,Beauty,Perfume,2,142.52,285.04,162.5,122.54,"Terrible experience, delivery was late and item was damaged."
ORD00193,2025-07-17,CUST0399,West,Home & Kitchen,Vacuum Cleaner,3,100.75,302.25,151.8,150.45,"Very satisfied with the purchase, five stars."
ORD00860,2025-07-19,CUST0357,East,Sports,Yoga Mat,2,44.35,88.7,62.92,25.78,"Excellent value for money, will buy again."
ORD00032,2025-07-19,CUST0217,Central,Apparel,Sneakers,3,422.64,1267.92,889.44,378.48,"Excellent value for money, will buy again."
ORD01140,2025-07-20,CUST0294,East,Home & Kitchen,Air Fryer,4,44.0,176.0,121.58,54.42,Bad customer support and low quality product.
ORD00978,2025-07-20,CUST0292,West,Electronics,Smartwatch,4,333.76,1335.04,981.5,353.54,"It's an average product, nothing special."
ORD01112,2025-07-21,CUST0060,East,Apparel,Hoodie,2,302.01,604.02,277.49,326.53,"Very satisfied with the purchase, five stars."
ORD00579,2025-07-21,CUST0229,North,Electronics,Laptop Stand,1,130.32,130.32,90.4,39.92,"I absolutely love this product, works perfectly!"
ORD00094,2025-07-21,CUST0137,South,Beauty,Hair Dryer,2,216.66,433.32,298.39,134.93,Decent quality for the price point.
ORD00696,2025-07-21,CUST0011,North,Sports,Dumbbell Set,2,85.66,171.32,109.31,62.01,"Amazing experience, customer service was fantastic."
ORD00176,2025-07-22,CUST0012,West,Beauty,Perfume,1,67.02,67.02,46.59,20.43,"Great quality and fast delivery, highly recommend."
ORD01456,2025-07-23,CUST0388,North,Electronics,Laptop Stand,2,205.0,410.0,267.48,142.52,"I absolutely love this product, works perfectly!"
ORD01038,2025-07-23,CUST0007,Central,Home & Kitchen,Vacuum Cleaner,4,403.26,1613.04,1135.12,477.92,"Superb build quality, exceeded my expectations."
ORD00104,2025-07-23,CUST0379,South,Electronics,Wireless Earbuds,2,351.05,702.1,348.36,353.74,Bad customer support and low quality product.
ORD00333,2025-07-24,CUST0206,North,Home & Kitchen,Cookware Set,3,499.78,1499.34,857.21,642.13,"Very satisfied with the purchase, five stars."
ORD00984,2025-07-24,CUST0100,South,Electronics,Wireless Earbuds,2,391.4,782.8,495.18,287.62,Bad customer support and low quality product.
ORD00906,2025-07-24,CUST0016,North,Apparel,Sneakers,2,183.87,367.74,233.08,134.66,Decent quality for the price point.
ORD01220,2025-07-25,CUST0014,West,Electronics,Wireless Earbuds,5,116.4,582.0,327.14,254.86,"Superb build quality, exceeded my expectations."
ORD00974,2025-07-25,CUST0333,North,Sports,Running Shoes,1,185.6,185.6,93.72,91.88,"It's an average product, nothing special."
ORD01199,2025-07-25,CUST0018,East,Beauty,Perfume,4,205.02,820.08,458.68,361.4,"Amazing experience, customer service was fantastic."
ORD01309,2025-07-25,CUST0230,South,Home & Kitchen,Air Fryer,2,449.96,899.92,470.45,429.47,"I absolutely love this product, works perfectly!"
ORD00976,2025-07-26,CUST0343,North,Sports,Dumbbell Set,3,213.27,639.81,428.56,211.25,"Delivery was on time, product is fine."
ORD00847,2025-07-26,CUST0281,North,Electronics,Wireless Earbuds,5,268.36,1341.8,978.12,363.68,"Very satisfied with the purchase, five stars."
ORD00735,2025-07-26,CUST0078,East,Beauty,Hair Dryer,3,25.91,77.73,52.31,25.42,"Delivery was on time, product is fine."
ORD00809,2025-07-27,CUST0320,North,Beauty,Face Serum,4,230.3,921.2,645.82,275.38,"Delivery was on time, product is fine."
ORD00505,2025-07-27,CUST0090,South,Apparel,Sneakers,4,29.74,118.96,68.0,50.96,"Very satisfied with the purchase, five stars."
ORD01313,2025-07-27,CUST0264,North,Apparel,Hoodie,5,331.67,1658.35,755.44,902.91,"Very disappointed, the product broke in a week."
ORD01110,2025-07-27,CUST0138,North,Beauty,Hair Dryer,3,347.74,1043.22,763.36,279.86,"Amazing experience, customer service was fantastic."
ORD01044,2025-07-27,CUST0259,East,Home & Kitchen,Vacuum Cleaner,4,304.68,1218.72,788.07,430.65,"Excellent value for money, will buy again."
ORD00913,2025-07-27,CUST0336,West,Beauty,Hair Dryer,4,369.79,1479.16,830.3,648.86,"The product is okay, does what it says."
ORD00281,2025-07-28,CUST0325,East,Home & Kitchen,Cookware Set,5,463.93,2319.65,1057.15,1262.5,"Superb build quality, exceeded my expectations."
ORD00793,2025-07-28,CUST0246,East,Beauty,Lipstick,2,385.91,771.82,572.54,199.28,"Very satisfied with the purchase, five stars."
ORD00061,2025-07-28,CUST0111,South,Sports,Running Shoes,1,271.4,271.4,194.91,76.49,"It's an average product, nothing special."
ORD00262,2025-07-28,CUST0213,Central,Apparel,T-Shirt,1,115.87,115.87,68.36,47.51,"Not worth the money, quite unhappy with this purchase."
ORD01258,2025-07-29,CUST0250,East,Home & Kitchen,Blender,5,364.86,1824.3,1317.89,506.41,"Superb build quality, exceeded my expectations."
ORD00605,2025-07-29,CUST0394,Central,Sports,Yoga Mat,3,435.59,1306.77,809.4,497.37,"Superb build quality, exceeded my expectations."
ORD00637,2025-07-29,CUST0057,Central,Apparel,Denim Jacket,2,191.78,383.56,261.45,122.11,"I absolutely love this product, works perfectly!"
ORD00814,2025-07-29,CUST0340,Central,Apparel,Denim Jacket,5,165.29,826.45,487.78,338.67,"Superb build quality, exceeded my expectations."
ORD00959,2025-07-29,CUST0207,Central,Beauty,Face Serum,2,327.43,654.86,335.85,319.01,"Amazing experience, customer service was fantastic."
ORD00162,2025-07-30,CUST0170,South,Electronics,Wireless Earbuds,1,126.07,126.07,86.25,39.82,"Excellent value for money, will buy again."
ORD00796,2025-07-30,CUST0319,East,Home & Kitchen,Vacuum Cleaner,5,450.31,2251.55,1618.59,632.96,"It's an average product, nothing special."
ORD00290,2025-07-30,CUST0054,South,Sports,Cycling Helmet,4,344.48,1377.92,720.07,657.85,Decent quality for the price point.
ORD00218,2025-07-30,CUST0044,North,Beauty,Lipstick,5,428.01,2140.05,992.88,1147.17,"Delivery was on time, product is fine."
ORD00779,2025-07-31,CUST0290,Central,Electronics,Laptop Stand,5,124.12,620.6,436.65,183.95,"Delivery was on time, product is fine."
ORD00445,2025-08-01,CUST0026,North,Electronics,Smartwatch,5,162.78,813.9,427.24,386.66,"It's an average product, nothing special."
ORD01033,2025-08-01,CUST0187,South,Beauty,Hair Dryer,5,67.01,335.05,186.97,148.08,"Very disappointed, the product broke in a week."
ORD00348,2025-08-01,CUST0219,North,Beauty,Lipstick,4,46.28,185.12,116.93,68.19,"Excellent value for money, will buy again."
ORD00740,2025-08-02,CUST0044,East,Electronics,Smartwatch,1,477.98,477.98,302.69,175.29,"Superb build quality, exceeded my expectations."
